"id","cod_incidencia","empresa","ciudad","tipo_incid","estado","municipalidad","causa","areas_afectadas","fec_deteccion","fec_estimada","infor_web","descripcion","tipo_red","diametro","agua","desague","facilityid","cod_sunass","vusuario","fuente","imagen_url","creado_en","actualizado_en"
"125043","M-20260916060858-678","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SANTIAGO DE SURCO","Limpieza y desinfección de reservorio","Urb. Las Laderas; Urb. Valle Hermoso Oeste; Urb. Las Casuarinas 1ra, 2da y 3ra etapa","2026-09-18 05:00:00","2026-09-18 21:00:00","Sector 299","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916060858.jpg","2026-09-16 07:08:58","2026-09-16 07:08:58"
"125091","M-20260917225100-846","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LINCE","Rotura de tubería por tercero","Calle Garcilaso de la Vega - Localidad Cercado","2026-09-17 22:00:00","2026-09-17 23:55:00","Sector 28","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917225100.jpg","2026-09-17 23:51:00","2026-09-17 23:51:00"
"125089","M-20260917214832-654","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","LINCE","Rotura de tubería matriz","Urb. Cercado","2026-09-17 16:46:00","2026-09-17 23:55:00","Sector 28","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917214832.jpg","2026-09-17 22:48:32","2026-09-17 22:48:32"
"125090","M-20260917214843-553","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","EL AGUSTINO","Afectación por tercero","P.J. Pro. Vivienda El Agustino 2da zona; Urb. Santoyo","2026-09-17 15:45:00","2026-09-17 23:45:00","Sector 2","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917214843.jpg","2026-09-17 22:48:43","2026-09-17 22:48:43"
"125018","M-20260915085325-477","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","Agru. Santa Rosita Milagrosa","2026-09-17 13:00:00","2026-09-17 21:00:00","Sector 412","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915085325.jpg","2026-09-15 09:53:26","2026-09-15 09:53:26"
"125088","M-20260917105507-768","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VENTANILLA","Limpieza de reservorio","A.H. Agru. Área Proyecto El Mirador","2026-09-17 12:00:00","2026-09-17 18:00:00","Sector 289","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917105507.jpg","2026-09-17 11:55:07","2026-09-17 11:55:07"
"125019","M-20260915085335-964","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","INDEPENDENCIA","Limpieza de reservorio","A.H. El Bosque; A.H. 25 de Diciembre; A.H. Domingo de Ramos; A.H. 18 de Enero; A.H. Valle Cruz de Mayo; A.H. Valle Young; P.J. Valle Sagrado de los Incas; U. Pop. Tahuantinsuyo","2026-09-17 12:00:00","2026-09-17 20:00:00","Sector 336","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915085335.jpg","2026-09-15 09:53:35","2026-09-15 09:53:35"
"125022","M-20260915085407-757","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","A.H. Juan Pablo II V etapa Sector 1, Agru. Hijos de Maravilla, A.H. Juan Pablo II V etapa (H1,H2, I3), A.H. Juan Pablo II V etapa Sector 1, A.H. Juan Pablo II V etapa (I2, L, J, J2, J3, I3), A.H. Casuarinas de Nueva Vida, A.H. Proy. Integ. Nuevo Milenio Sector Los Jardines, Sector Los Jardines Ampliac., Agru. Santa Rosita Milagrosa, Agru. Juan Pablo II - L4, A.H. Proy. Integ. Nuevo Milenio (Vista Alegre), A.H. Pl Nuevo Milenio Sector Nueva Vida, Agru. Ml Perú, A.Fl. Nuevo Milenio Sector Nueva Vida (Zona E), AF El Mirador, A.H. Suani Nueva Vida Zona D, A.H. Pl Nuevo Milenio Sector Colinas 14 de Enero, A.H. Nueva Vida Zona C, Agru. Las Brisas de Juan Pablo II, A.H. Juan Pablo II V etapa (I2, L, J, J2, J3, I3), Agru. San Martín de Porres V etapa Juan Pablo II, Agru. 1 de Abril, Pl Los Angeles Sector Keiko S. Fujimori, A.H. Juan Pablo II V etapa (M, N, P, Q)","2026-09-17 10:00:00","2026-09-17 21:00:00","Sector 412","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915085407.jpg","2026-09-15 09:54:07","2026-09-15 09:54:07"
"125021","M-20260915085349-135","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LIMA CERCADO","Ejecución de empalme","A.H. Chabuca Granda; P.J. Conde de La Vega; P.J. Flor Conde de La Vega; P.J. El Planeta; P.J. Villa María del Perpetuo Socorro","2026-09-17 10:00:00","2026-09-17 22:00:00","Sector 31","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915085349.jpg","2026-09-15 09:53:49","2026-09-15 09:53:49"
"125020","M-20260915085341-674","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LIMA CERCADO","Empalme de tubería","P.J. Villa María del Perpetuo Socorro; Calle Reque; Río Rímac; Av. Morales Duárez; Jr. Ramón Cárcamo; Av. Enrique Meiggs","2026-09-17 10:00:00","2026-09-17 22:00:00","Sector 31","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915085341.jpg","2026-09-15 09:53:41","2026-09-15 09:53:41"
"125015","M-20260915083819-666","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","Agru. Arenal Alto; Coop. La Sagrada Familia; A.H. Arenal de Canto Grande; Juan Pablo II etapa 1; A.H. Arenal Alto Canto Grande; A.H. Señor de Los Milagros II; A.H. 4 Suyos Nuevo Milenio Sector 5 de Julio; AF Perú Posible; AF Las Castuarinas; A.H. Corazón de Jesús; Pl Los Ángeles Sector Keiko S. Fujimori; Pl Los Ángeles Sector Keiko Sofía Fujimori; A.H. Proy. Int. Los Ángeles Sector Cerro Los Pinos; A.H. Cerrito La Libertad; A.H. Nueva Vida Zona A San Francisco de Asís; Agru. Nuestra Sra. del Sagrado Corazón de Jesús 30 de Agosto; AF Los Nogales; Agru. César Vallejo II; Agru. 9 de Febrero; A.H. 1 de Setiembre; A.H. César Vallejo; A.H. Nueva Vida Sector B; A.H. Nueva Vida Sector B (Agru. Lomas); AF Villa Nuevo Horizonte; A.H. Nueva Vida Sector B; Agru. Sagrado Corazón de Jesús; Agru. Santiago Apóstol","2026-09-17 10:00:00","2026-09-17 21:00:00","412","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915083819.jpg","2026-09-15 09:38:19","2026-09-15 09:38:19"
"125086","M-20260917105501-819","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VILLA MARÍA DEL TRIUNFO","Mantenimiento de cámara de reductoras de presión","A.H. Los Pinos; Sector Los Ángeles; Sector Los Laureles Ampliación","2026-09-17 08:00:00","2026-09-17 17:00:00","Sector 307","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917105501.jpg","2026-09-17 11:55:01","2026-09-17 11:55:01"
"125017","M-20260915083827-963","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Limpieza de reservorio","Asoc. Américas; P.V. Resid. Las Américas; A.H. Los Progresistas; A.H. Monterrey Zona A y B; A.H. Señor de Muruhuay; Asoc. Alto Monterrey; A.H. Amauta Zonas A y B; A.H. Los Alisos; A.H. Los Triunfadores; Comunidad de Collanac; Asoc. Milagro de Mayo; A.H. Inmaculada Concepción; Asoc. Jesús de Nazaret; A.H. Nueva Amanecer; Asoc. Amigos de la Paz; Asoc. Viv. Los Jardines; A.H. María de Jesús Espinoza; A.H. 28 de Junio; A.H. La Estrella; Asoc. San Pedro; A.H. Javier Heraud II","2026-09-17 08:00:00","2026-09-17 20:00:00","Sector 176","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915083827.jpg","2026-09-15 09:38:27","2026-09-15 09:38:27"
"125016","M-20260915083824-956","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","PACHACÁMAC","Limpieza y desinfección de reservorio","Las Casuarinas de Collanac (24 de Junio); Asoc. Viv. Virgen de Chapi Portada de Manchay - Ampliación; A.H. Portada de Manchay II; Asoc. Vivienda Corazón de María","2026-09-17 08:00:00","2026-09-17 20:00:00","Sector 299","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915083824.jpg","2026-09-15 09:38:24","2026-09-15 09:38:24"
"125083","M-20260917095508-263","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN JUAN DE MIRAFLORES","Fuga en toma de conexión","P.J. Jesús Poderoso; Calle Manuel Arias; Jr. Echenique; Av. Los Héroes; Metro Atocongo","2026-09-17 07:40:00","2026-09-17 17:00:00","Sector 200","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917095508.jpg","2026-09-17 10:55:08","2026-09-17 10:55:08"
"125087","M-20260917105504-899","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","RÍMAC","Reparación de rotura de tubería","P.J. Villa Fátima","2026-09-17 07:12:00","2026-09-17 15:00:00","Sector 200","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917105504.jpg","2026-09-17 11:55:04","2026-09-17 11:55:04"
"125084","M-20260917095514-409","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","RÍMAC","Reparación de rotura de tubería","P.J. Villa Fátima","2026-09-17 07:12:00","2026-09-17 12:00:00","Sector 200","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917095514.jpg","2026-09-17 10:55:14","2026-09-17 10:55:14"
"125075","M-20260917091828-425","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CARABAYLLO","Rotura de tubería matriz","P.J. Raúl Porras Barrenechea; P.J. La Flor","2026-09-17 06:39:00","2026-09-17 13:00:00","Sector 357","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917091828.jpg","2026-09-17 10:18:28","2026-09-17 10:18:28"
"125085","M-20260917095518-233","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Mantenimiento del equipo de bombeo","Asoc. Residencial La Estrella","2026-09-17 05:05:00","2026-09-17 16:05:00","Sectores 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917095518.jpg","2026-09-17 10:55:18","2026-09-17 10:55:18"
"125014","M-20260915062222-520","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SANTIAGO DE SURCO","Limpieza y desinfección de reservorio","Urb. Las Casuarinas Alta 1ra etapa; Urb. Las Casuarinas Alta 2da etapa","2026-09-17 05:00:00","2026-09-17 21:00:00","Sector 299","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915062222.jpg","2026-09-15 07:22:22","2026-09-15 07:22:22"
"125081","M-20260917091902-693","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","INDEPENDENCIA","Baja presión en las redes","U. Pop. Tahuantinsuyo; U. Pop. Túpac Amaru","2026-09-16 21:58:00","2026-09-17 03:00:00","Sector 335","","AGUA","","1","0","","","","MANUAL","uploads/img_20260917091902.jpg","2026-09-17 10:19:02","2026-09-17 10:19:02"
"125072","M-20260916214441-990","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CARMEN DE LA LEGUA","Reparación de rotura de tubería","A.H. 22 Hectáreas","2026-09-16 20:00:00","2026-09-16 23:30:00","Sector 37","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916214441.jpg","2026-09-16 22:44:41","2026-09-16 22:44:41"
"125074","M-20260916214449-520","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SURQUILLO","Reparación de rotura de tubería","Av. Angamos; Av. República de Panamá; Urb. Barrio Médico; A.H. Casa Huertas","2026-09-16 18:15:00","2026-09-16 23:55:00","Sector 58","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916214449.jpg","2026-09-16 22:44:49","2026-09-16 22:44:49"
"125073","M-20260916214445-933","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SURQUILLO","Rotura de tubería matriz","Av. Angamos; Av. República de Panamá; Urb. Barrio Médico; A.H. Casa Huertas","2026-09-16 18:00:00","2026-09-16 23:55:00","Sector 58","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916214445.jpg","2026-09-16 22:44:45","2026-09-16 22:44:45"
"125005","M-20260914132012-607","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Instalación de válvula mariposa","Área comprendida entre la Av. Las Riveras de Huachipa, Asoc. Pro.Vivienda Villa Santa Rosa de Huachipa, límite del Cementerio Campo Fe de Huachipa, Av. Los Laureles y Av. Ramiro Prialé.; Área comprendida entre la Av. Malecón Checa Eguiguren, Av. Pirámide del Sol, Jr. San Federico, Av. Próceres de la Independencia, Av. Lima, Av. Canto Grande, límite distrital El Rímac, límite cerro San Jerónimo, Av. Principal, Jr. Neón, Av. Canto Grande, Av. San Hilarión, Av. Próceres de la Independencia, Av. Jorge Basadre Este, límite Penal SJL, Av. Santa Rosa de Lima, límite Lomas de Mangomarca, Av. El Santuario, Jr. Cajamarquilla, Jr. Apacheta, Av. Gran Chimú.","2026-09-16 14:00:00","2026-09-17 08:00:00","Sectores 126, 128, 401, 402, 404, 405 y 406","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914132012.jpg","2026-09-14 14:20:12","2026-09-14 14:20:12"
"125004","M-20260914132007-456","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","Urb. Semi Rústica Canto Grande; Agru. Arenal Alto; Coop. La Sagrada Familia; A.H. Arenal de Canto Grande Juan Pablo II etapa 1; A.H. Daniel A. Carrión; A.H. Arenal Alto Canto Grande; A.H. Señor de Los Milagros II; APV El Porvenir; APV Israel; A.H. Liberación; AF Perú Posible; AF Las Casuarinas de Jicamarca; AF Nvo Mundo; A.H. Corazón de Jesús.","2026-09-16 13:00:00","2026-09-16 23:55:00","Sector 412","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914132007.jpg","2026-09-14 14:20:07","2026-09-14 14:20:07"
"124991","M-20260914082325-883","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SANTA ANITA","Limpieza de reservorio","Asoc. Las Praderas de Santa Anita I, II y III etapa; A.H. Asoc. de Vivienda La Encalada y Salinas; Hab. Asoc. Los Alpes","2026-09-16 13:00:00","2026-09-16 23:50:00","Sector 172","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914082325.jpg","2026-09-14 09:23:25","2026-09-14 09:23:25"
"125066","M-20260916130003-557","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","CALLAO","Limpieza de reservorio","A.H. Sarita Colonia; A.H. Acapulco","2026-09-16 12:00:00","2026-09-16 18:00:00","Sector 120","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916130003.jpg","2026-09-16 14:00:03","2026-09-16 14:00:03"
"124993","M-20260914082334-346","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","INDEPENDENCIA","Limpieza de reservorio","A.H. 31 de Diciembre; A.H. Hermanos Ayar; A.H. 5 de Marzo; A.H. 1ro de Mayo III etapa; A.H. Cahuide Ampliación; P.I. 18 de Marzo","2026-09-16 12:00:00","2026-09-16 20:00:00","Sector 337","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914082334.jpg","2026-09-14 09:23:34","2026-09-14 09:23:34"
"124992","M-20260914082331-136","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","INDEPENDENCIA","Limpieza de reservorio","A.H. Hermanos Ayar; A.H. Cerro Calavera; A.H. Virgen del Carmen I; P.I. 18 de Marzo; U. Pop. Tahuantinsuyo; U. Pop. Túpac Amaru; A.H. La Paz","2026-09-16 12:00:00","2026-09-16 20:00:00","Sector 336","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914082331.jpg","2026-09-14 09:23:31","2026-09-14 09:23:31"
"124994","M-20260914082338-440","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN JUAN DE LURIGANCHO","Limpieza de reservorio","Agru. Arenal Alto; Coop. La Sagrada Familia; A.H. Arenal de Canto Grande Juan Pablo II etapa 1; A.H. Daniel A. Carrión; A.H. Arenal Alto Canto Grande; A.H. Señor de Los Milagros II; APV El Porvenir; APV Israel; A.H. Liberación; AF Perú Posible; AF Las Casuarinas de Jicamarca; AF Nvo Mundo; A.H. Corazón de Jesús","2026-09-16 10:00:00","2026-09-16 23:55:00","Sector 412","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914082338.jpg","2026-09-14 09:23:38","2026-09-14 09:23:38"
"125067","M-20260916131247-730","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA EL SALVADOR","Afectación por tercero","Cercado; Cuadrante: Av. El Sol, Av. Separadora Industrial, Av. Juan Velasco Alvarado, Av. Los Álamos","2026-09-16 09:50:00","2026-09-16 20:00:00","Sector 320","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916131247.jpg","2026-09-16 14:12:47","2026-09-16 14:12:47"
"124995","M-20260914082344-450","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SANTA ANITA","Empalme de tubería","Coop. Universal 1ra etapa; A.H. Los Jardines","2026-09-16 09:00:00","2026-09-16 20:00:00","Sector 171","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914082344.jpg","2026-09-14 09:23:44","2026-09-14 09:23:44"
"124997","M-20260914082352-251","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA MOLINA","Limpieza de reservorio","Urb. Rinconada de Ate; Cuadrante: Urb. Quebrada de la Rinconada; Calle El Herraje","2026-09-16 08:00:00","2026-09-16 20:00:00","Sector 194","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914082352.jpg","2026-09-14 09:23:52","2026-09-14 09:23:52"
"124996","M-20260914082349-740","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","PACHACÁMAC","Limpieza y desinfección de Reservorio","C.P.R. La Pradera; C.P.R. Huertos de Manchay Sector Santa Rosa; Asoc. de Viv. Sector El Balcón Huertos de Manchay; C.P.R. Huertos de Manchay Sector B; C.P.R. Huertos de Manchay Sector C; Asoc. de la U.P.I.S. Vista Alegre de Manchay; Asoc. C.P.R. La Unión de Manchay Alto; C.P.R. Huertos de Manchay Sector A Los Eucaliptos; C.P.R. Huertos de Manchay Sector F; C.P.R. Huertos de Manchay Sector R Los Alamos; C.P.R. Huertos de Manchay Parcela 1 Sector R; A.H. San Cristóbal; Asociación Los Ficus","2026-09-16 08:00:00","2026-09-16 20:00:00","Sectores 444, 431, 446","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914082349.jpg","2026-09-14 09:23:49","2026-09-14 09:23:49"
"125071","M-20260916182201-144","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CHORRILLOS","Afectación por tercero","Urb. La Campiña","2026-09-16 06:45:00","2026-09-16 18:00:00","Sector 90","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916182201.jpg","2026-09-16 19:22:01","2026-09-16 19:22:01"
"125063","M-20260916095957-455","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CHORRILLOS","Afectación por tercero","Urb. La Campiña","2026-09-16 06:45:00","2026-09-16 14:00:00","Sector 90","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916095957.jpg","2026-09-16 10:59:57","2026-09-16 10:59:57"
"125064","M-20260916100007-681","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","ATE","Mantenimiento del equipo de bombeo","Asoc. Residencial La Estrella","2026-09-16 06:23:00","2026-09-16 16:00:00","Sectores 158, 161, 178","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916100007.jpg","2026-09-16 11:00:07","2026-09-16 11:00:07"
"125070","M-20260916182156-877","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SANTA ANITA","Rotura de tubería matriz","Urb. La Achirana 1ra etapa; Urb. Los Ficus; Urb. Alto Ficus","2026-09-16 06:20:00","2026-09-16 15:20:00","Sector 171","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916182156.jpg","2026-09-16 19:21:56","2026-09-16 19:21:56"
"125065","M-20260916100013-855","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SANTA ANITA","Rotura de tubería matriz","Urb. La Achirana 1ra etapa; Urb. Los Ficus; Urb. Alto Ficus","2026-09-16 06:20:00","2026-09-16 15:00:00","Sector 171","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916100013.jpg","2026-09-16 11:00:13","2026-09-16 11:00:13"
"124990","M-20260914061025-690","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SURQUILLO","Limpieza y desinfección de reservorio","Conjunto Habitacional Dammert Muelle","2026-09-16 05:00:00","2026-09-16 21:00:00","Sector 38","","AGUA","","1","0","","","","MANUAL","uploads/img_20260914061025.jpg","2026-09-14 07:10:25","2026-09-14 07:10:25"
"125060","M-20260916091808-747","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","RÍMAC","Rotura de tubería matriz","Urb. Leoncio Prado; Urb. Villacampa; P.J. González Prada","2026-09-15 18:02:00","2026-09-15 23:00:00","Sector 201","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916091808.jpg","2026-09-16 10:18:08","2026-09-16 10:18:08"
"125054","M-20260916082354-938","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","RÍMAC","Rotura de tubería matriz","Urb. Leoncio Prado; Urb. Villacampa; P.J. Gonzáles Prada","2026-09-15 18:02:00","2026-09-16 02:00:00","Sector 201","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082354.jpg","2026-09-16 09:23:54","2026-09-16 09:23:54"
"125055","M-20260916082357-229","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN MARTÍN DE PORRES","Rotura de tubería matriz","Urb. Ingeniería; Cuadrante: Av. Honorio Delgado, Av. Gerardo Unger, Calle Isidro Alcíbar, Av. Alfredo Mendiola","2026-09-15 15:29:00","2026-09-15 22:30:00","Sector 204","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082357.jpg","2026-09-16 09:23:57","2026-09-16 09:23:57"
"125030","M-20260915180237-403","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","SAN MARTÍN DE PORRES","Rotura de tubería matriz","Urb. Ingeniería; Cuadrante: Av. Honorio Delgado, Av. Gerardo Unger, Calle Isidro Alcíbar, Av. Alfredo Mendiola","2026-09-15 15:29:00","2026-09-15 22:00:00","Sector 204","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915180237.jpg","2026-09-15 19:02:37","2026-09-15 19:02:37"
"125031","M-20260915180240-919","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CIENEGUILLA","Rotura de tubería matriz","Centro Poblado Rural Villa Toledo","2026-09-15 15:20:00","2026-09-15 23:20:00","Sector 439","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915180240.jpg","2026-09-15 19:02:40","2026-09-15 19:02:40"
"125058","M-20260916091757-760","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","BARRANCO","Rotura de tubería matriz","Cercado Cuadrante: Av. Grau, Jr. Independencia, Malecón de Souza, Jr. 28 de Julio","2026-09-15 15:00:00","2026-09-15 23:00:00","Sector 74","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916091757.jpg","2026-09-16 10:17:57","2026-09-16 10:17:57"
"125053","M-20260916082349-898","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","BARRANCO","Rotura de tubería matriz","Cercado; Cuadrante: Av. Grau, Jr. Independencia, Malecón de Souza, Jr. 28 de Julio","2026-09-15 15:00:00","2026-09-15 23:55:00","Sector 74","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916082349.jpg","2026-09-16 09:23:49","2026-09-16 09:23:49"
"125034","M-20260915181911-753","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","VILLA EL SALVADOR","Afectación por tercero","Asoc. de Vivienda Villa Residencial Unicachi; Av. Pumacahua; Av. Pastor Sevilla; Av. 1 de Mayo; Av. Los Forestales; Av. El Guarango; C.R. Aux. Panamericana Sur","2026-09-15 15:00:00","2026-09-15 23:00:00","Sector 318","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915181911.jpg","2026-09-15 19:19:11","2026-09-15 19:19:11"
"125032","M-20260915180242-256","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","BARRANCO","Rotura de tubería matriz","Cercado Cuadrante: Av. Grau, Jr. Independencia, Malecón de Souza, Jr. 28 de Julio","2026-09-15 15:00:00","2026-09-15 21:00:00","Sector 74","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915180242.jpg","2026-09-15 19:02:42","2026-09-15 19:02:42"
"124971","M-20260913121132-267","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LA MOLINA","Limpieza de reservorio","Urb. La Capilla; Ventracom","2026-09-15 13:00:00","2026-09-15 23:50:00","Sector 199","","AGUA","","1","0","","","","MANUAL","uploads/img_20260913121132.jpg","2026-09-13 13:11:32","2026-09-13 13:11:32"
"125026","M-20260915133436-756","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CHORRILLOS","Rotura de tubería matriz","Urb. La Campiña; todo el sector 90","2026-09-15 12:20:00","2026-09-15 20:30:00","Sector 90","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915133436.jpg","2026-09-15 14:34:36","2026-09-15 14:34:36"
"125059","M-20260916091805-283","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CHORRILLOS","Rotura de tubería matriz","Urb. La Campiña; Afecta a todo el sector 90","2026-09-15 12:17:00","2026-09-15 23:55:00","Sector 90","","AGUA","","1","0","","","","MANUAL","uploads/img_20260916091805.jpg","2026-09-16 10:18:05","2026-09-16 10:18:05"
"125033","M-20260915181905-453","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CHORRILLOS","Rotura de tubería matriz","Urb. La Campiña; Afecta a todo el sector 90","2026-09-15 12:17:00","2026-09-15 21:00:00","Sector 90","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915181905.jpg","2026-09-15 19:19:05","2026-09-15 19:19:05"
"125025","M-20260915133431-189","SEDAPAL","Lima y Callao","IMPREVISTA","MANUAL","CHORRILLOS","Rotura de tubería matriz","Urb. La Campiña; Afecta a todo el sector 90","2026-09-15 12:17:00","2026-09-15 18:30:00","Sector 90","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915133431.jpg","2026-09-15 14:34:31","2026-09-15 14:34:31"
"125029","M-20260915133455-315","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","VENTANILLA","Limpieza de reservorio","A.H. Las Lomas de Ventanilla","2026-09-15 12:00:00","2026-09-15 18:00:00","Sector 286","","AGUA","","1","0","","","","MANUAL","uploads/img_20260915133455.jpg","2026-09-15 14:34:55","2026-09-15 14:34:55"
"124974","M-20260913121143-378","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","LOS OLIVOS","Limpieza de reservorio","A.H. Enrique Milla Ochoa; A.H. San Martín; Asociación San Roque","2026-09-15 12:00:00","2026-09-15 20:00:00","Sector 84","","AGUA","","1","0","","","","MANUAL","uploads/img_20260913121143.jpg","2026-09-13 13:11:43","2026-09-13 13:11:43"
"124973","M-20260913121139-767","SEDAPAL","Lima y Callao","PROGRAMADA","MANUAL","SAN ISIDRO","Empalme de tubería","Urb. El Olivar; Urb. San Isidro; Cuadrante: Av. Arequipa, Av. Santa Cruz, Av. Felipe Pardo y Aliaga, Av. Camino Real, Calle Conde de la Monclova, Calle Raymundo Morales de La Torre","2026-09-15 12:00:00","2026-09-15 23:00:00","Sector 51","","AGUA","","1","0","","","","MANUAL","uploads/img_20260913121139.jpg","2026-09-13 13:11:39","2026-09-13 13:11:39"
